DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1968-05-13,5.58,0,1.9,0.0,14.0,0.0,3.5,0.1
1968-05-14,6.92,0,0.5,0.0,14.8,0.0,7.7,3.1
1968-05-15,16.58,0,0.0,0.0,17.0,0.0,9.0,9.5
1968-05-16,8.79,0,0.0,0.0,14.1,0.0,7.6,3.8
1968-05-17,4.46,0,1.1,0.0,13.0,0.0,3.9,-0.9
1968-05-18,5.37,4,0.0,0.0,11.6,0.0,2.0,-0.5
1968-05-19,3.33,0,0.0,0.0,13.5,0.0,0.0,-4.5
1968-05-20,5.29,0,0.0,0.0,12.2,0.0,2.0,-1.8
1968-05-21,3.92,4,0.0,0.0,12.4,0.0,2.2,-2.0
1968-05-22,4.12,4,0.0,0.0,11.0,0.0,3.8,2.5
1968-05-23,5.04,0,0.0,0.0,14.6,0.0,1.8,-4.0
1968-05-24,10.08,0,5.0,0.0,16.2,0.0,5.5,1.2
1968-05-25,3.46,0,1.3,0.0,13.2,0.0,10.0,10.6
1968-05-26,3.67,0,5.3,0.0,15.5,0.0,8.4,8.6
1968-05-27,3.29,0,0.0,0.0,15.4,0.0,9.5,6.6
1968-05-28,3.0,0,0.0,0.0,19.1,0.0,5.0,3.8
1968-05-29,4.25,0,0.0,0.0,19.3,0.0,11.6,9.0
1968-05-30,4.63,0,6.3,0.0,20.0,0.0,6.5,3.2
1968-05-31,3.04,0,1.1,0.0,17.0,0.0,11.6,12.0
1968-06-01,4.96,0,0.0,0.0,18.4,0.0,7.2,3.5
1968-06-02,4.54,0,0.0,0.0,16.6,0.0,9.9,9.0
1968-06-03,3.29,0,0.7,0.0,19.5,0.0,9.6,9.5
1968-06-04,7.83,0,0.0,0.0,15.9,0.0,10.5,9.5
1968-06-05,6.13,0,0.2,0.0,17.0,0.0,7.8,3.4
1968-06-06,11.08,0,0.0,0.0,16.6,0.0,6.2,1.9
1968-06-07,6.5,0,1.3,0.0,14.8,0.0,9.1,7.9
1968-06-08,3.54,0,1.6,0.0,16.3,0.0,9.3,7.0
1968-06-09,2.96,0,0.0,0.0,20.2,0.0,4.5,1.6
1968-06-10,1.87,0,0.0,0.0,21.0,0.0,8.8,6.2
1968-06-11,4.67,0,0.0,0.0,20.5,0.0,10.0,6.5
1968-06-12,3.67,0,0.0,0.0,19.8,0.0,9.9,7.5
1968-06-13,3.33,0,0.0,0.0,20.0,0.0,10.0,7.4
1968-06-14,5.33,0,0.0,0.0,22.4,0.0,8.0,5.0
1968-06-15,3.42,0,0.0,0.0,21.2,0.0,10.5,7.5
1968-06-16,3.13,0,0.0,0.0,20.8,0.0,7.8,7.5
1968-06-17,5.13,0,0.0,0.0,21.6,0.0,9.9,7.5
1968-06-18,5.96,0,0.0,0.0,19.4,0.0,11.8,8.5
1968-06-19,5.41,0,3.0,0.0,16.5,0.0,10.0,6.4
1968-06-20,9.38,0,6.6,0.0,15.4,0.0,7.6,4.9
1968-06-21,10.41,0,5.6,0.0,16.4,0.0,8.4,6.6
1968-06-22,6.0,0,12.0,0.0,15.7,0.0,11.0,10.2
1968-06-23,13.75,0,1.2,0.0,16.0,0.0,9.4,8.5
1968-06-24,8.0,0,1.0,0.0,17.8,0.0,8.5,5.4
1968-06-25,11.75,0,2.5,0.0,19.2,0.0,12.6,11.5
1968-06-26,7.12,0,11.8,0.0,17.2,0.0,11.2,9.3
1968-06-27,5.37,0,1.5,0.0,17.5,0.0,10.5,10.5
1968-06-28,8.21,0,0.0,0.0,14.0,0.0,10.5,9.6
1968-06-29,9.13,0,0.0,0.0,20.9,0.0,9.7,7.9
1968-06-30,12.0,0,0.5,0.0,23.4,0.0,13.2,12.5
1968-07-01,2.71,0,5.4,0.0,17.6,0.0,13.5,10.2
1968-07-02,12.38,0,1.6,0.0,15.4,0.0,11.4,11.2
1968-07-03,15.67,4,0.0,0.0,16.4,0.0,9.2,8.4
1968-07-04,7.96,0,0.0,0.0,16.2,0.0,9.4,5.8
1968-07-05,3.13,4,0.0,0.0,16.8,0.0,9.2,5.5
1968-07-06,2.42,0,0.1,0.0,17.6,0.0,9.5,6.0
1968-07-07,4.12,0,0.0,0.0,18.0,0.0,11.4,10.2
1968-07-08,3.79,0,0.0,0.0,18.4,0.0,8.0,4.5
1968-07-09,3.46,0,2.0,0.0,19.3,0.0,9.0,4.0
1968-07-10,10.17,0,0.0,0.0,17.3,0.0,10.4,7.5
1968-07-11,6.67,0,0.2,0.0,18.7,0.0,12.0,7.2
1968-07-12,5.25,0,0.0,0.0,15.6,0.0,10.3,9.2
1968-07-13,8.08,0,0.1,0.0,15.6,0.0,6.6,4.0
1968-07-14,12.12,0,0.1,0.0,17.5,0.0,12.5,12.2
1968-07-15,11.08,0,4.0,0.0,18.4,0.0,8.6,5.5
1968-07-16,10.04,0,0.1,0.0,16.4,0.0,9.9,10.1
1968-07-17,4.58,0,0.0,0.0,18.9,0.0,8.4,5.1
1968-07-18,2.46,0,0.1,0.0,18.0,0.0,10.2,6.0
1968-07-19,5.37,0,0.3,0.0,19.5,0.0,12.1,9.0
1968-07-20,4.46,0,0.0,0.0,22.5,0.0,15.5,12.0
1968-07-21,2.83,0,0.0,0.0,20.5,0.0,14.4,11.3
1968-07-22,8.87,4,0.0,0.0,19.0,0.0,11.5,8.2
1968-07-23,7.04,0,0.0,0.0,19.2,0.0,10.2,6.8
1968-07-24,2.42,0,0.0,0.0,18.4,0.0,7.6,3.2
1968-07-25,2.25,0,0.0,0.0,19.2,0.0,13.0,12.8
1968-07-26,4.54,0,0.0,0.0,19.0,0.0,8.6,4.2
1968-07-27,2.13,0,0.0,0.0,21.4,0.0,9.4,4.8
1968-07-28,3.04,0,0.0,0.0,20.2,0.0,7.8,4.0
1968-07-29,5.96,0,0.0,0.0,17.6,0.0,9.6,6.0
1968-07-30,2.96,0,0.0,0.0,18.0,0.0,11.0,6.5
1968-07-31,2.37,0,0.0,0.0,20.5,0.0,6.7,2.6
1968-08-01,3.63,0,0.0,0.0,19.7,2.0,9.5,3.8
1968-08-02,2.58,0,0.0,0.0,21.0,0.0,8.0,5.0
1968-08-03,2.42,0,0.0,0.0,21.0,0.0,9.0,5.0
1968-08-04,2.71,0,0.0,0.0,20.0,0.0,8.2,4.0
1968-08-05,6.13,0,0.0,0.0,20.5,0.0,12.6,10.0
1968-08-06,7.04,0,0.0,0.0,18.7,0.0,13.3,9.5
1968-08-07,7.87,0,0.0,0.0,21.5,0.0,10.2,6.1
1968-08-08,8.83,0,0.0,0.0,19.0,0.0,10.0,4.8
1968-08-09,7.38,0,0.0,0.0,19.6,0.0,11.1,5.9
1968-08-10,2.83,0,0.0,0.0,19.9,0.0,8.5,5.1
1968-08-11,5.29,0,0.0,0.0,23.1,0.0,9.4,4.7
1968-08-12,5.96,0,15.0,0.0,20.0,0.0,10.0,5.8
1968-08-13,13.33,0,7.8,0.0,19.8,0.0,13.4,14.2
1968-08-14,10.37,0,7.1,0.0,19.0,0.0,13.2,13.0
1968-08-15,6.46,0,4.7,0.0,17.8,0.0,8.8,4.5
1968-08-16,4.88,0,9.8,0.0,16.4,0.0,7.0,3.0
1968-08-17,7.41,0,3.1,0.0,18.7,0.0,9.8,8.8
1968-08-18,9.33,0,20.3,0.0,18.4,0.0,6.6,4.5
1968-08-19,10.46,0,4.3,0.0,19.8,0.0,9.5,8.0
1968-08-20,10.0,0,0.0,0.0,22.6,0.0,13.5,13.5
1968-08-21,6.38,0,0.0,0.0,22.3,0.0,15.3,13.0
1968-08-22,6.08,0,2.0,0.0,23.5,0.0,13.0,10.0
1968-08-23,4.46,0,0.0,0.0,20.0,0.0,13.8,12.2
1968-08-24,8.46,0,0.0,0.0,18.0,0.0,9.8,9.8
1968-08-25,7.25,0,0.0,0.0,18.5,0.0,14.3,14.2
1968-08-26,7.46,0,0.0,0.0,16.3,0.0,13.1,11.6
1968-08-27,6.25,0,0.0,0.0,18.6,0.0,10.0,7.5
1968-08-28,5.13,0,0.0,0.0,16.4,0.0,10.0,7.6
1968-08-29,6.0,0,0.0,0.0,16.6,0.0,13.0,11.7
1968-08-30,8.54,0,2.1,0.0,18.5,0.0,7.4,4.2
1968-08-31,8.42,0,0.2,0.0,18.0,0.0,6.6,2.1
1968-09-01,4.0,0,3.2,0.0,17.0,0.0,7.7,3.6
1968-09-02,6.42,0,0.2,0.0,18.2,0.0,10.0,8.0
1968-09-03,7.38,0,2.9,0.0,16.8,0.0,8.0,3.3
1968-09-04,5.5,0,1.9,0.0,19.0,0.0,10.4,8.0
1968-09-05,10.41,0,0.9,0.0,21.5,0.0,11.5,6.5
1968-09-06,5.75,4,0.0,0.0,19.2,0.0,6.4,0.4
1968-09-07,7.38,0,10.6,0.0,17.6,0.0,5.2,0.4
1968-09-08,10.13,0,11.8,0.0,17.5,0.0,14.2,13.0
1968-09-09,13.42,0,5.1,0.0,20.0,0.0,14.0,13.2
1968-09-10,4.92,0,0.0,0.0,23.0,0.0,14.2,13.8
1968-09-11,3.46,0,0.1,0.0,18.5,0.0,10.5,1.5
1968-09-12,2.46,0,3.7,0.0,18.5,0.0,8.5,3.6
1968-09-13,1.42,0,1.0,0.0,15.6,0.0,10.8,3.5
1968-09-14,11.04,0,0.4,0.0,15.4,0.0,10.8,11.5
1968-09-15,14.96,0,0.0,0.0,15.0,0.0,12.0,9.0
1968-09-16,10.79,0,0.0,0.0,16.0,0.0,7.5,4.0
1968-09-17,4.17,0,0.0,0.0,16.1,0.0,8.3,3.0
1968-09-18,5.13,0,1.2,0.0,18.8,0.0,7.5,1.0
1968-09-19,13.29,0,19.1,0.0,15.3,0.0,12.5,10.5
1968-09-20,18.75,0,11.9,0.0,14.6,0.0,11.6,10.8
1968-09-21,13.59,0,0.1,0.0,15.0,0.0,11.1,10.4
1968-09-22,8.29,0,5.7,0.0,18.5,0.0,11.1,9.4
1968-09-23,14.37,0,1.9,0.0,17.6,0.0,10.5,10.5
1968-09-24,8.96,0,0.9,0.0,16.4,0.0,10.5,8.9
1968-09-25,8.0,0,4.6,0.0,16.9,0.0,9.9,7.0
1968-09-26,9.67,0,1.5,0.0,16.9,0.0,9.1,4.3
1968-09-27,16.92,0,4.6,0.0,15.8,0.0,11.5,10.1
1968-09-28,17.33,0,8.0,4.0,15.733333333333334,4.0,11.0,9.066666666666666
1968-09-29,13.54,0,0.5,4.0,15.666666666666666,4.0,10.5,8.033333333333333
1968-09-30,12.83,0,0.4,0.0,15.6,0.0,10.0,7.0
1968-10-01,17.33,0,4.1,0.0,16.7,0.0,12.5,11.0
1968-10-02,14.0,0,0.1,0.0,18.1,0.0,13.8,12.6
1968-10-03,5.46,0,0.0,0.0,20.0,0.0,15.0,14.5
1968-10-04,4.79,0,0.0,0.0,15.5,0.0,9.5,3.5
1968-10-05,2.04,0,0.0,0.0,18.4,0.0,12.3,8.0
1968-10-06,4.46,0,0.0,0.0,15.4,0.0,9.5,2.8
1968-10-07,1.75,0,0.0,0.0,15.5,0.0,5.7,1.1
1968-10-08,3.21,0,3.3,0.0,14.8,0.0,4.7,-0.9
1968-10-09,8.17,0,3.4,0.0,17.2,0.0,8.3,5.4
1968-10-10,12.58,0,0.0,0.0,17.4,0.0,11.4,8.1
1968-10-11,14.42,0,1.5,0.0,19.4,0.0,13.1,8.4
1968-10-12,20.41,0,2.0,0.0,16.0,0.0,11.5,8.1
1968-10-13,16.46,0,1.1,0.0,15.5,0.0,10.9,7.8
1968-10-14,9.71,0,1.0,0.0,14.5,0.0,8.0,4.2
1968-10-15,11.08,0,1.0,0.0,13.6,0.0,7.4,2.6
1968-10-16,12.08,0,0.3,0.0,13.2,0.0,6.4,2.0
1968-10-17,7.62,0,3.4,0.0,13.6,0.0,9.0,6.4
1968-10-18,15.59,0,0.6,0.0,15.5,0.0,10.5,6.2
1968-10-19,13.88,0,9.6,0.0,16.5,0.0,11.4,11.8
1968-10-20,7.5,0,0.0,0.0,16.8,0.0,13.2,6.2
1968-10-21,3.04,0,0.0,0.0,15.2,0.0,7.7,1.5
1968-10-22,1.21,0,0.0,0.0,14.6,0.0,9.8,3.6
1968-10-23,8.96,0,0.0,0.0,15.6,0.0,4.0,-1.4
1968-10-24,6.04,0,0.0,0.0,13.0,0.0,12.0,8.5
1968-10-25,1.13,0,0.0,0.0,12.6,0.0,7.6,0.6
1968-10-26,3.54,0,0.3,0.0,15.6,0.0,8.9,5.2
1968-10-27,4.63,0,1.7,0.0,15.3,0.0,10.0,7.3
1968-10-28,9.29,0,0.7,0.0,16.5,0.0,11.4,3.3
1968-10-29,9.04,0,0.2,0.0,15.1,0.0,9.1,5.0
1968-10-30,6.42,0,9.9,0.0,16.7,0.0,10.5,8.5
1968-10-31,3.25,0,9.4,0.0,13.5,0.0,11.0,5.8
1968-11-01,8.92,0,28.0,0.0,13.9,0.0,8.5,5.0
1968-11-02,20.33,0,1.1,0.0,7.7,0.0,6.9,5.7
1968-11-03,9.59,0,0.0,0.0,7.4,0.0,1.3,-3.0
1968-11-04,6.38,0,0.0,0.0,9.9,1.0,-1.1,-9.9
1968-11-05,15.12,0,0.0,0.0,10.6,0.0,0.8,-2.45
1968-11-06,16.75,4,0.0,0.0,9.4,0.0,7.7,5.0
1968-11-07,17.67,4,0.0,0.0,10.0,0.0,7.5,6.4
1968-11-08,9.71,0,4.3,0.0,8.2,0.0,7.8,5.5
1968-11-09,9.87,0,2.7,0.0,10.8,1.0,-1.4,-5.8
1968-11-10,17.96,0,0.6,0.0,11.4,0.0,6.4,5.4
1968-11-11,7.38,0,1.2,0.0,13.2,0.0,2.4,-2.0
1968-11-12,17.75,0,0.0,0.0,13.0,0.0,9.0,9.4
1968-11-13,16.33,0,0.0,0.0,9.7,0.0,9.4,7.0
1968-11-14,14.12,0,0.0,0.0,9.8,0.0,8.2,4.5
1968-11-15,12.58,0,0.0,0.0,8.6,0.0,5.6,2.5
1968-11-16,4.04,0,0.0,0.0,7.7,0.0,3.3,-3.6
1968-11-17,3.83,0,0.0,0.0,8.1,1.0,-2.5,-8.3
1968-11-18,1.54,0,0.0,0.0,7.5,0.0,2.4,2.1
1968-11-19,9.08,0,2.2,0.0,10.6,0.0,2.4,-0.4
1968-11-20,11.96,0,0.4,0.0,15.4,0.0,7.3,3.9
1968-11-21,10.88,0,5.0,0.0,14.5,0.0,10.0,9.0
1968-11-22,10.08,0,4.9,0.0,13.0,0.0,10.3,8.3
1968-11-23,12.38,0,1.0,0.0,11.8,0.0,9.4,4.8
1968-11-24,11.83,0,0.2,0.0,14.3,0.0,6.0,2.3
1968-11-25,14.09,0,0.0,0.0,15.0,0.0,6.0,4.949999999999999
1968-11-26,4.04,0,3.1,0.0,10.6,0.0,7.6,7.6
1968-11-27,5.5,0,13.9,0.0,11.5,0.0,6.9,3.6
1968-11-28,5.09,0,0.4,0.0,11.7,0.0,9.5,9.0
1968-11-29,10.92,0,0.3,0.0,10.1,0.0,9.9,8.9
1968-11-30,8.67,0,3.0,0.0,9.4,0.0,6.2,4.2
1968-12-01,12.42,0,0.8,0.0,12.0,0.0,5.8,4.4
1968-12-02,10.04,0,0.1,0.0,12.2,0.0,9.2,9.5
1968-12-03,11.63,0,3.2,0.0,13.0,0.0,10.8,7.5
1968-12-04,1.63,0,3.6,0.0,11.0,0.0,7.5,4.0
1968-12-05,8.29,0,0.0,0.0,12.0,0.0,5.0,-1.2
1968-12-06,8.96,0,0.0,0.0,9.2,0.0,8.0,6.5
1968-12-07,6.46,0,0.0,0.0,7.8,0.0,6.8,5.0
1968-12-08,5.83,0,0.6,0.0,7.8,0.0,6.4,2.0
1968-12-09,10.63,0,6.0,0.0,6.8,0.0,6.1,2.4
1968-12-10,6.71,0,0.0,0.0,5.9,0.0,5.2,4.4
1968-12-11,2.29,0,0.0,0.0,6.4,0.0,0.6,-3.9
1968-12-12,7.5,0,1.2,0.0,10.8,0.0,0.7,-2.6
1968-12-13,12.04,0,0.0,0.0,9.6,0.0,6.2,-5.199999999999999
1968-12-14,1.96,0,3.1,0.0,8.0,1.0,-2.5,-7.8
1968-12-15,10.29,0,0.1,0.0,5.0,1.0,-1.0,-2.2
1968-12-16,4.5,0,23.8,0.0,6.2,1.0,-1.2,-5.8
1968-12-17,20.88,0,11.8,0.0,6.8,1.0,-1.0,0.0
1968-12-18,17.37,0,4.7,0.0,6.4,0.0,5.0,4.3
1968-12-19,6.87,0,2.3,0.0,10.6,0.0,1.0,-1.2
1968-12-20,7.5,0,0.6,0.0,10.8,0.0,1.4,1.6
1968-12-21,9.42,0,3.4,0.0,12.4,1.0,-1.8,-6.4
1968-12-22,24.62,0,1.8,0.0,11.0,0.0,4.8,5.0
1968-12-23,9.25,0,1.9,0.0,10.0,0.0,4.5,0.5
1968-12-24,9.42,0,40.7,0.0,6.5,0.0,3.5,-1.5
1968-12-25,9.59,0,0.0,0.0,6.5,0.0,3.2,0.8
1968-12-26,7.83,4,0.0,0.0,2.8,1.0,-0.6,-5.5
1968-12-27,9.87,0,0.0,0.0,3.5,1.0,-1.0,-7.0
1968-12-28,10.46,0,0.0,0.0,2.5,1.0,-1.0,-4.5
1968-12-29,10.83,0,0.0,0.0,4.2,1.0,-2.0,-7.5
1968-12-30,7.58,0,0.5,0.0,4.9,1.0,-1.1,-6.4
1968-12-31,6.83,0,0.0,0.0,5.9,1.0,-1.0,-3.4
1969-01-01,8.5,0,0.0,0.0,6.6,1.0,-0.9,-6.5
1969-01-02,7.75,0,0.2,0.0,8.5,0.0,4.4,2.5
1969-01-03,7.96,0,0.0,0.0,7.9,0.0,4.0,-1.5
1969-01-04,11.25,0,0.2,0.0,8.4,0.0,4.5,-0.5
1969-01-05,7.67,0,0.0,0.0,4.1,1.0,-0.6,-4.4
1969-01-06,10.63,0,10.8,0.0,4.6,1.0,-6.0,-10.8
1969-01-07,13.46,0,13.8,0.0,6.6,0.0,0.0,1.0
1969-01-08,8.38,4,0.0,0.0,6.8,0.0,4.0,2.5
1969-01-09,14.92,0,1.8,0.0,8.5,0.0,0.0,3.25
1969-01-10,12.04,0,1.0,0.0,7.4,0.0,5.0,4.0
1969-01-11,4.42,0,5.0,0.0,7.8,1.0,-0.5,-3.2
1969-01-12,10.29,0,7.4,0.0,8.4,0.0,2.5,0.2999999999999998
1969-01-13,3.0,0,3.7,0.0,8.0,0.0,7.3,3.8
1969-01-14,6.0,0,0.3,0.0,6.0,0.0,5.4,1.2
1969-01-15,4.12,0,8.7,0.0,7.0,1.0,-0.8,-6.0
1969-01-16,17.29,0,7.8,0.0,5.4,1.0,-0.8,-3.5
1969-01-17,14.04,0,13.5,0.0,7.6,1.0,-2.5,-7.5
1969-01-18,17.12,0,0.2,0.0,7.5,0.0,1.2,-2.6
1969-01-19,8.42,0,5.5,0.0,7.7,0.0,2.0,-2.5
1969-01-20,12.54,0,7.9,0.0,12.9,1.0,-0.5,-4.9
1969-01-21,5.04,0,8.3,0.0,13.4,0.0,7.5,7.8
1969-01-22,3.42,0,0.0,0.0,9.8,0.0,9.0,6.3
1969-01-23,3.42,0,0.1,0.0,11.9,0.0,6.7,0.7
1969-01-24,8.92,0,0.0,0.0,13.9,0.0,8.1,5.5
1969-01-25,14.09,0,0.0,0.0,11.8,0.0,8.7,-0.8
1969-01-26,12.33,0,0.9,0.0,10.6,0.0,9.6,5.0
1969-01-27,12.46,4,0.0,0.0,10.4,0.0,7.0,2.2
1969-01-28,5.13,0,0.7,0.0,7.4,0.0,5.5,0.8
1969-01-29,9.92,0,0.2,0.0,9.2,0.0,4.1,1.2
1969-01-30,19.55,0,0.4,0.0,9.5,0.0,5.4,3.5
1969-01-31,12.29,4,0.0,0.0,6.8,0.0,2.0,-1.5
1969-02-01,15.29,0,3.7,0.0,5.8,0.0,1.4,-3.0
1969-02-02,11.5,0,1.7,0.0,1.5,1.0,-1.0,-5.5
1969-02-03,8.92,0,0.2,0.0,2.9,1.0,-1.0,-7.2
1969-02-04,6.75,0,0.0,0.0,8.3,1.0,-0.5,-3.5
1969-02-05,10.79,0,5.5,0.0,8.9,0.0,0.6,-3.8
1969-02-06,17.5,0,2.0,0.0,5.5,0.0,2.2,-0.6
1969-02-07,16.08,0,0.0,0.0,0.0,1.0,-0.5,-3.0
1969-02-08,11.71,0,0.0,0.0,2.5,1.0,-5.0,-8.5
1969-02-09,9.67,0,0.0,0.0,3.2,1.0,-4.0,-8.3
1969-02-10,8.67,0,0.9,0.0,8.9,1.0,-3.5,-3.4
1969-02-11,17.58,0,1.3,0.0,9.0,0.0,2.4,-3.15
1969-02-12,12.17,0,2.6,0.0,6.1,0.0,0.9,-2.9
1969-02-13,8.08,0,2.5,0.0,3.2,1.0,-1.5,-7.5
1969-02-14,7.08,0,0.3,0.0,2.8,1.0,-4.3,-6.4
1969-02-15,6.34,0,1.2,0.0,3.0,1.0,-7.4,-12.9
1969-02-16,4.58,0,0.0,0.0,1.8,1.0,-6.0,-7.1
1969-02-17,4.08,0,0.0,0.0,2.5,1.0,-9.0,-13.2
1969-02-18,10.88,0,0.1,0.0,3.0,1.0,-7.0,-11.2
1969-02-19,27.71,0,0.2,0.0,3.2,1.0,-5.2,-8.0
1969-02-20,21.67,0,7.5,0.0,3.0,0.0,1.4,-4.8
1969-02-21,14.29,0,8.4,0.0,4.2,0.0,1.0,-1.5999999999999996
1969-02-22,17.21,0,12.0,0.0,7.2,0.0,2.2,1.6
1969-02-23,8.25,0,2.5,0.0,7.4,0.0,4.0,-0.2
1969-02-24,5.91,0,0.6,0.0,5.3,0.0,4.8,1.0
1969-02-25,1.08,0,0.2,0.0,6.2,0.0,4.5,3.6
1969-02-26,4.92,0,0.0,0.0,5.2,0.0,3.9,1.3
1969-02-27,6.38,0,0.1,0.0,4.2,0.0,2.8,0.9
1969-02-28,12.46,0,0.0,0.0,5.2,0.0,2.2,-4.0
1969-03-01,8.67,0,0.0,0.0,5.5,0.0,3.0,0.0
1969-03-02,7.62,0,0.0,0.0,4.7,0.0,3.5,0.2
1969-03-03,6.83,0,0.0,0.0,6.6,0.0,0.8,-2.0
1969-03-04,11.21,0,0.0,0.0,6.3,1.0,-1.4,-8.5
1969-03-05,7.17,0,0.0,0.0,7.0,0.0,2.4,-3.1
1969-03-06,2.62,0,0.0,0.0,8.4,1.0,-4.7,-12.1
1969-03-07,1.08,4,0.0,0.0,8.3,1.0,-4.0,-10.5
1969-03-08,7.96,0,0.0,0.0,9.8,1.0,-3.3,-10.5
1969-03-09,9.0,4,0.0,0.0,6.4,1.0,-1.6,-8.5
1969-03-10,3.92,0,0.8,0.0,6.4,0.0,4.5,1.0
1969-03-11,8.5,0,7.5,0.0,6.8,0.0,3.8,2.0
1969-03-12,11.58,0,6.5,0.0,6.0,0.0,3.5,2.5
1969-03-13,15.34,0,0.0,0.0,5.4,0.0,3.1,2.5
1969-03-14,5.33,0,0.0,0.0,6.5,0.0,2.9,2.2
1969-03-15,5.75,0,0.0,0.0,7.6,0.0,3.9,3.5
1969-03-16,16.17,0,6.3,0.0,4.5,0.0,4.0,3.5
1969-03-17,15.0,0,17.6,0.0,4.5,0.0,2.1,0.5
1969-03-18,14.67,0,10.0,0.0,5.5,0.0,3.2,2.0
1969-03-19,7.33,0,0.6,0.0,7.7,0.0,3.6,3.0
1969-03-20,4.08,0,0.9,0.0,10.7,0.0,4.4,4.2
1969-03-21,9.5,0,0.0,0.0,8.5,0.0,4.5,-1.0
1969-03-22,14.92,0,0.0,0.0,6.8,0.0,3.2,0.2
1969-03-23,9.75,0,0.0,0.0,3.4,0.0,1.8,-0.4
1969-03-24,7.04,4,0.0,0.0,6.3,0.0,0.5,0.0
1969-03-25,6.5,0,0.0,0.0,7.6,0.0,0.0,-6.2
1969-03-26,5.37,0,0.0,0.0,6.4,1.0,-2.2,-9.0
1969-03-27,5.33,4,0.0,0.0,5.0,0.0,2.4,-1.0
1969-03-28,10.54,0,0.0,0.0,9.5,1.0,-3.5,-10.4
1969-03-29,13.17,0,3.9,0.0,12.0,0.0,4.8,2.9
1969-03-30,14.54,0,2.1,0.0,12.0,0.0,8.7,6.3
1969-03-31,18.5,0,0.8,0.0,11.8,0.0,7.6,3.0
1969-04-01,9.42,4,0.0,0.0,9.5,0.0,1.2,-2.5
1969-04-02,5.46,0,0.0,0.0,9.6,1.0,-2.0,-6.8
1969-04-03,4.96,0,0.0,0.0,11.2,0.0,1.8,-3.8
1969-04-04,3.42,0,0.0,0.0,12.6,1.0,-2.0,-8.0
1969-04-05,7.87,0,0.0,0.0,10.8,1.0,-0.8,-6.8
1969-04-06,13.75,0,0.0,0.0,11.0,0.0,5.0,0.0
1969-04-07,6.38,0,0.0,0.0,12.5,0.0,3.8,-3.2
1969-04-08,5.04,0,0.2,0.0,18.6,0.0,1.5,-2.8
1969-04-09,14.37,0,1.6,0.0,13.0,0.0,8.0,2.6
1969-04-10,9.59,0,14.0,0.0,15.6,0.0,9.0,4.6
1969-04-11,17.62,0,3.5,0.0,15.7,0.0,6.0,3.6
1969-04-12,19.04,0,1.0,0.0,10.5,0.0,3.0,1.0
1969-04-13,9.96,0,2.1,0.0,11.5,0.0,2.5,-1.5
1969-04-14,14.5,0,2.9,0.0,14.7,0.0,4.2,-1.6
1969-04-15,17.16,0,0.0,0.0,12.1,0.0,8.6,9.5
1969-04-16,9.87,0,0.0,0.0,12.5,0.0,4.0,1.0
1969-04-17,3.71,0,0.0,0.0,10.6,0.0,3.1,-0.8
1969-04-18,8.67,0,0.0,0.0,12.1,0.0,2.0,-2.0
1969-04-19,6.92,0,0.0,0.0,9.2,0.0,6.7,4.5
1969-04-20,7.41,0,2.0,0.0,11.1,0.0,1.2,-2.7
1969-04-21,12.83,0,14.5,0.0,8.6,0.0,5.5,5.5
1969-04-22,12.71,0,0.0,0.0,8.5,0.0,3.4,-0.1
1969-04-23,8.67,0,8.5,0.0,14.4,0.0,4.8,1.9499999999999997
1969-04-24,9.25,0,2.0,0.0,13.8,0.0,7.4,4.0
1969-04-25,14.29,0,0.6,0.0,14.8,0.0,7.8,6.0
1969-04-26,4.17,0,6.7,0.0,13.5,0.0,5.8,1.0
1969-04-27,10.25,0,1.0,0.0,10.4,0.0,4.5,1.8
1969-04-28,6.17,0,0.0,0.0,10.4,0.0,2.3,-0.6
1969-04-29,4.71,0,0.0,0.0,10.3,0.0,2.0,-3.0
1969-04-30,3.33,0,0.0,0.0,12.1,0.0,4.5,-0.6
1969-05-01,4.08,0,0.0,0.0,11.0,0.0,4.5,0.0
1969-05-02,11.38,0,14.0,0.0,10.0,0.0,7.4,2.4
1969-05-03,5.71,0,4.2,0.0,11.8,0.0,6.8,6.4
1969-05-04,4.08,0,0.0,0.0,12.8,2.0,7.5,6.8
1969-05-05,2.83,0,7.8,0.0,13.6,0.0,7.7,-1.0
1969-05-06,2.04,0,2.3,0.0,9.0,0.0,7.4,6.9
1969-05-07,4.71,0,8.4,4.0,12.6,4.0,6.550000000000001,4.7
1969-05-08,6.87,0,3.0,0.0,16.2,0.0,5.7,2.5
1969-05-09,9.42,0,6.0,0.0,15.7,0.0,8.0,5.1
1969-05-10,8.58,0,5.3,0.0,19.6,0.0,9.1,6.3
1969-05-11,2.29,0,2.5,4.0,19.05,4.0,9.275,6.475
1969-05-12,5.66,4,0.0,4.0,18.5,4.0,9.45,6.65
1969-05-13,5.46,0,6.5,4.0,17.95,4.0,9.625,6.825
1969-05-14,7.54,0,3.9,0.0,17.4,0.0,9.8,7.0
1969-05-15,4.21,0,2.3,0.0,14.4,0.0,7.0,1.0
1969-05-16,10.29,0,0.6,0.0,16.8,0.0,7.0,2.8
1969-05-17,6.71,0,0.8,0.0,16.0,0.0,8.0,5.5
1969-05-18,12.46,0,0.0,0.0,13.2,0.0,4.5,1.2
1969-05-19,3.92,0,0.0,0.0,11.6,0.0,2.1,-3.1
