DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1970-07-21,9.17,0,0.0,0.0,16.1,0.0,7.4,2.4
1970-07-22,5.79,0,5.5,0.0,19.6,0.0,5.8,-1.0
1970-07-23,4.58,0,11.1,0.0,23.2,0.0,12.3,11.6
1970-07-24,10.79,0,6.0,0.0,21.1,0.0,14.2,12.6
1970-07-25,10.34,0,7.1,0.0,19.0,0.0,9.7,6.5
1970-07-26,8.08,0,9.8,0.0,19.0,0.0,12.5,7.5
1970-07-27,7.79,0,0.3,0.0,21.2,0.0,14.5,14.0
1970-07-28,7.41,0,1.0,0.0,20.0,0.0,12.0,7.5
1970-07-29,6.96,0,0.0,0.0,18.2,0.0,10.0,5.0
1970-07-30,12.17,4,0.0,0.0,21.6,0.0,13.0,9.8
1970-07-31,4.67,0,0.1,0.0,19.8,0.0,16.0,14.8
1970-08-01,2.58,0,0.0,0.0,21.0,0.0,15.6,13.8
1970-08-02,2.62,0,0.0,0.0,21.6,0.0,15.0,14.2
1970-08-03,4.5,0,14.8,0.0,22.2,0.0,12.2,6.6
1970-08-04,2.25,0,0.1,0.0,21.5,0.0,14.8,12.6
1970-08-05,5.37,0,0.1,0.0,16.6,0.0,13.3,6.8
1970-08-06,3.04,0,0.7,0.0,16.6,0.0,14.8,11.4
1970-08-07,1.29,0,0.0,0.0,17.0,0.0,13.0,11.0
1970-08-08,4.46,0,0.0,0.0,16.6,0.0,12.8,11.1
1970-08-09,13.13,0,1.5,0.0,19.7,0.0,13.0,10.6
1970-08-10,8.29,0,0.2,0.0,19.8,0.0,14.7,14.5
1970-08-11,3.17,0,0.0,0.0,20.0,0.0,9.6,4.8
1970-08-12,4.96,0,3.3,0.0,22.7,0.0,15.4,13.0
1970-08-13,7.5,0,5.6,0.0,18.2,0.0,16.3,13.3
1970-08-14,7.96,0,0.8,0.0,17.2,0.0,10.0,5.0
1970-08-15,10.37,0,23.1,0.0,17.6,0.0,10.6,5.5
1970-08-16,20.75,0,0.0,0.0,16.0,0.0,10.4,9.7
1970-08-17,10.41,4,0.0,0.0,17.5,0.0,8.1,4.5
1970-08-18,1.21,4,0.0,0.0,14.8,0.0,9.2,5.2
1970-08-19,5.88,0,0.0,0.0,17.6,0.0,9.8,3.8
1970-08-20,13.5,0,1.0,0.0,18.0,0.0,11.5,8.0
1970-08-21,10.88,0,6.2,0.0,17.2,0.0,11.6,10.6
1970-08-22,6.34,4,0.0,0.0,17.6,0.0,13.4,12.0
1970-08-23,1.42,0,0.0,0.0,17.0,0.0,10.0,5.2
1970-08-24,1.75,0,0.0,0.0,20.2,0.0,9.8,3.9
1970-08-25,1.21,0,0.0,0.0,19.5,0.0,10.1,9.0
1970-08-26,0.37,0,0.0,0.0,15.8,0.0,9.6,10.6
1970-08-27,1.25,0,0.0,0.0,18.3,0.0,8.5,9.2
1970-08-28,1.0,0,0.0,0.0,18.9,0.0,9.6,7.0
1970-08-29,4.67,0,0.0,0.0,23.8,0.0,11.3,5.2
1970-08-30,9.42,0,0.7,0.0,20.2,0.0,12.9,7.6
1970-08-31,14.04,0,1.3,0.0,17.5,0.0,10.1,6.9247086595998875
1970-09-01,11.38,0,4.0,0.0,18.3,0.0,10.2,7.0
1970-09-02,11.29,0,1.0,0.0,20.4,0.0,13.0,11.0
1970-09-03,7.17,0,0.0,0.0,15.6,0.0,11.2,7.5
1970-09-04,12.92,0,0.0,0.0,19.1,0.0,12.6,10.2
1970-09-05,10.34,0,0.1,0.0,19.7,0.0,12.3,8.0
1970-09-06,5.17,0,0.0,0.0,21.2,0.0,12.3,8.0
1970-09-07,5.71,0,6.8,0.0,19.5,0.0,10.8,3.0
1970-09-08,11.63,0,1.4,0.0,16.6,0.0,13.2,11.4
1970-09-09,22.37,0,0.8,0.0,16.8,0.0,12.5,9.5
1970-09-10,15.71,0,1.3,0.0,14.8,0.0,10.6,9.0
1970-09-11,8.54,0,0.2,0.0,15.4,0.0,10.4,6.272046443441062
1970-09-12,5.54,0,0.9,0.0,15.0,0.0,6.8,3.4
1970-09-13,5.58,0,2.2,0.0,15.4,0.0,5.2,1.2
1970-09-14,5.04,4,0.0,0.0,16.6,0.0,6.0,2.8
1970-09-15,5.96,0,6.1,0.0,15.1,0.0,7.2,4.3
1970-09-16,9.75,0,0.9,0.0,17.5,0.0,4.8,0.3
1970-09-17,19.08,0,5.6,0.0,19.2,0.0,10.0,11.0
1970-09-18,0.54,0,2.8,0.0,14.8,0.0,12.6,11.0
1970-09-19,4.0,0,0.2,0.0,18.4,0.0,7.8,4.8
1970-09-20,4.08,0,0.0,0.0,21.8,0.0,12.5,12.3
1970-09-21,3.17,0,0.0,0.0,17.0,0.0,10.8,5.6
1970-09-22,6.54,0,0.6,0.0,19.6,0.0,13.2,10.2
1970-09-23,4.54,0,0.0,0.0,19.4,0.0,13.7,9.5
1970-09-24,1.17,0,0.0,0.0,19.8,0.0,10.0,9.8
1970-09-25,4.5,0,10.5,0.0,18.0,0.0,10.0,5.3
1970-09-26,10.75,0,0.3,0.0,17.1,0.0,14.9,13.0
1970-09-27,3.13,0,1.1,0.0,17.6,0.0,9.6,4.1
1970-09-28,4.67,0,0.2,0.0,19.0,0.0,12.0,7.5
1970-09-29,13.17,0,2.3,0.0,17.4,0.0,9.8,7.3
1970-09-30,12.08,0,0.5,0.0,14.5,0.0,11.2,9.0
1970-10-01,17.29,4,0.0,0.0,16.6,0.0,11.0,9.0
1970-10-02,20.62,4,0.0,0.0,12.2,0.0,10.4,7.5
1970-10-03,11.75,0,0.6,0.0,15.1,0.0,8.0,4.8
1970-10-04,18.75,0,6.4,0.0,16.4,0.0,11.2,10.6
1970-10-05,14.88,0,0.5,0.0,13.8,0.0,9.4,7.3
1970-10-06,11.63,0,0.0,0.0,13.0,0.0,6.7,4.0
1970-10-07,8.25,0,0.4,0.0,13.4,0.0,5.4,2.5
1970-10-08,4.42,0,0.7,0.0,12.5,0.0,3.0,-1.0
1970-10-09,4.17,0,0.0,0.0,14.5,0.0,1.5,-3.2
1970-10-10,3.25,0,0.0,0.0,15.4,0.0,5.9,1.6
1970-10-11,3.04,0,3.3,0.0,15.2,0.0,8.0,0.4
1970-10-12,6.13,0,0.0,0.0,16.5,0.0,11.3,5.6
1970-10-13,8.12,0,0.0,0.0,18.6,0.0,12.5,8.1
1970-10-14,6.08,0,0.0,0.0,17.6,0.0,12.1,8.2
1970-10-15,6.13,0,0.0,0.0,15.2,0.0,8.1,3.9
1970-10-16,4.12,0,0.0,0.0,14.5,0.0,12.6,10.0
1970-10-17,5.88,0,0.0,0.0,15.6,0.0,8.0,2.5
1970-10-18,19.62,0,1.0,0.0,14.7,0.0,9.1,5.4
1970-10-19,18.58,0,0.7,0.0,11.5,0.0,7.9,4.7
1970-10-20,16.33,4,0.0,0.0,8.5,0.0,4.2,1.0
1970-10-21,10.96,4,0.0,0.0,9.1,0.0,4.0,-0.1
1970-10-22,6.87,0,0.0,0.0,11.2,0.0,6.0,2.0
1970-10-23,12.25,0,0.0,0.0,14.0,0.0,8.0,6.6
1970-10-24,15.87,0,0.9,0.0,15.4,0.0,10.2,11.0
1970-10-25,12.21,0,6.1,0.0,12.8,0.0,11.2,10.2
1970-10-26,8.54,0,6.2,0.0,12.0,0.0,6.4,2.5
1970-10-27,10.17,0,5.9,0.0,13.5,0.0,4.6,-2.0
1970-10-28,9.33,0,1.0,0.0,15.8,0.0,8.8,8.0
1970-10-29,13.17,0,0.6,0.0,16.5,0.0,9.2,8.8
1970-10-30,12.46,0,15.3,0.0,16.5,0.0,11.4,8.0
1970-10-31,16.25,0,0.4,0.0,18.9,0.0,10.0,9.2
1970-11-01,11.46,0,12.0,0.0,15.5,0.0,8.5,5.5
1970-11-02,13.33,0,0.5,0.0,14.5,0.0,8.5,8.1
1970-11-03,23.75,0,0.6,0.0,11.8,0.0,9.2,6.6
1970-11-04,12.92,0,0.2,0.0,12.5,0.0,7.4,4.7
1970-11-05,13.5,0,0.7,0.0,12.0,0.0,7.1,3.7
1970-11-06,7.33,0,28.3,0.0,9.5,0.0,5.4,1.9
1970-11-07,9.71,0,0.0,0.0,9.9,0.0,6.5,6.5
1970-11-08,14.42,0,2.5,0.0,11.7,0.0,1.8,-4.1
1970-11-09,15.75,0,2.3,0.0,11.4,0.0,8.0,5.0
1970-11-10,10.96,0,4.4,0.0,14.0,0.0,7.6,6.3
1970-11-11,11.92,0,0.7,0.0,9.6,0.0,8.5,6.8
1970-11-12,15.09,0,0.1,0.0,7.4,0.0,3.0,0.0
1970-11-13,8.75,0,0.0,0.0,6.6,0.0,2.0,-1.0
1970-11-14,8.25,0,0.0,0.0,6.5,1.0,-0.1,-6.0
1970-11-15,6.04,0,4.4,0.0,8.0,1.0,-1.1,-8.5
1970-11-16,10.75,0,0.0,0.0,8.8,1.0,-0.4,-2.1
1970-11-17,4.92,0,9.9,0.0,8.8,0.0,6.0,3.0
1970-11-18,8.96,0,9.8,0.0,8.2,1.0,-0.9,-6.5
1970-11-19,9.5,0,4.0,0.0,8.5,1.0,-0.9,0.0
1970-11-20,7.92,0,9.8,0.0,7.6,1.0,-1.5,-9.0
1970-11-21,10.21,4,0.0,0.0,6.6,0.0,2.5,-0.6
1970-11-22,5.79,0,13.6,0.0,9.5,0.0,1.6,-5.0
1970-11-23,12.0,0,6.8,0.0,14.6,0.0,5.5,0.3
1970-11-24,6.79,0,0.5,0.0,14.5,0.0,9.3,5.057238082529211
1970-11-25,11.21,0,0.7,0.0,14.8,0.0,9.2,7.9
1970-11-26,7.21,0,4.1,0.0,11.4,0.0,10.0,4.5
1970-11-27,9.54,0,4.3,0.0,13.4,0.0,9.1,2.5
1970-11-28,9.96,0,0.1,0.0,12.9,0.0,10.9,8.5
1970-11-29,2.21,0,3.4,0.0,9.1,0.0,6.6,1.5
1970-11-30,7.83,4,0.0,0.0,8.4,0.0,5.5,2.4
1970-12-01,9.33,0,0.0,0.0,9.2,0.0,4.4,-0.8
1970-12-02,14.75,0,0.5,0.0,11.8,0.0,5.0,4.0
1970-12-03,6.96,0,5.0,0.0,12.2,0.0,8.2,6.4
1970-12-04,12.5,0,0.2,0.0,9.4,0.0,5.6,0.0
1970-12-05,13.75,0,3.5,0.0,9.4,0.0,5.8,2.0
1970-12-06,17.33,0,2.1,0.0,8.5,0.0,5.6,1.2
1970-12-07,7.54,0,0.0,0.0,8.0,0.0,5.1,0.0
1970-12-08,3.46,0,0.0,0.0,7.0,1.0,-1.0,-7.8
1970-12-09,1.79,0,0.1,0.0,7.5,1.0,-3.2,-10.0
1970-12-10,6.58,0,0.0,0.0,7.6,1.0,-3.0,-6.483304521653043
1970-12-11,9.21,0,0.4,0.0,10.4,0.0,6.0,4.5
1970-12-12,8.17,0,1.9,0.0,10.5,0.0,6.6,5.5
1970-12-13,6.79,0,0.0,0.0,7.8,0.0,3.0,-0.4
1970-12-14,2.42,0,0.7,0.0,9.6,1.0,-2.8,-10.0
1970-12-15,5.04,0,0.0,0.0,11.4,1.0,-2.6,-4.5
1970-12-16,10.96,0,0.2,0.0,12.2,1.0,-0.9,-7.1
1970-12-17,7.62,0,0.5,0.0,12.5,0.0,5.1,5.0
1970-12-18,9.83,0,0.0,0.0,13.1,0.0,7.5,5.0
1970-12-19,12.75,0,0.9,0.0,13.5,0.0,11.6,8.9
1970-12-20,6.13,4,0.0,0.0,7.5,0.0,0.1,-6.8
1970-12-21,5.83,0,0.0,0.0,5.5,0.0,1.2,-4.5
1970-12-22,5.96,4,0.0,0.0,6.4,0.0,0.1,-4.8
1970-12-23,10.13,0,1.1,0.0,7.7,1.0,-1.2,-8.0
1970-12-24,9.42,0,2.7,0.0,6.4,0.0,0.4,-0.5
1970-12-25,8.42,0,4.5,0.0,4.8,0.0,3.2,-0.9
1970-12-26,13.33,0,3.3,0.0,6.2,0.0,0.8,-7.2
1970-12-27,11.58,0,13.0,0.0,3.8,0.0,1.6,-2.0
1970-12-28,7.21,0,10.2,0.0,5.6,0.0,1.8,-0.5
1970-12-29,17.88,0,1.1,0.0,5.6,0.0,2.0,-0.8
1970-12-30,13.79,0,0.0,0.0,4.3,0.0,4.0,1.5
1970-12-31,4.83,0,0.5,0.0,2.0,1.0,-1.9,-8.5
1971-01-01,4.63,0,0.0,0.0,3.0,4.0,-5.0997118601235485,-9.0
1971-01-02,5.83,0,0.0,0.0,4.5,4.0,-0.8275219056971221,-0.6
1971-01-03,2.5,0,0.0,0.0,1.8,4.0,-3.2389679837123664,-4.0
1971-01-04,7.12,0,0.5,0.0,5.8,4.0,-5.053898467417611,-11.0
1971-01-05,17.96,0,3.4,0.0,9.4,4.0,2.138794725412712,2.6
1971-01-06,11.63,0,0.3,0.0,13.4,4.0,2.5091437846696905,0.1
1971-01-07,19.21,0,0.0,0.0,12.6,4.0,6.567381840166866,10.1
1971-01-08,14.62,0,0.7,0.0,14.1,4.0,3.5554961820868316,2.0
1971-01-09,20.3,0,0.1,0.0,14.0,4.0,6.277631281469804,8.4
1971-01-10,17.96,4,0.0,0.0,16.8,4.0,7.555626386751335,8.1
1971-01-11,11.04,0,0.0,0.0,10.4,4.0,2.090379156252993,1.5
1971-01-12,3.88,4,0.0,0.0,10.4,4.0,0.3677851883605063,-3.5
1971-01-13,6.87,0,0.2,0.0,9.4,4.0,3.8376485134189537,6.0
1971-01-14,4.17,0,0.0,0.0,9.8,4.0,3.488617138097156,4.8
1971-01-15,2.0,0,1.1,0.0,8.4,4.0,1.344772166590678,1.0
1971-01-16,4.33,0,0.3,0.0,10.5,4.0,0.23653301960523965,-3.0
1971-01-17,12.42,0,2.5,0.0,11.6,4.0,0.8536795683763208,-2.2
1971-01-18,14.46,0,0.4,0.0,11.8,4.0,2.1188881522012775,0.6
1971-01-19,15.96,0,1.1,0.0,8.5,4.0,2.0146704487773794,3.0
1971-01-20,12.62,0,18.0,0.0,8.0,4.0,-0.697286797139,-3.2
1971-01-21,5.58,0,0.4,0.0,8.5,4.0,0.1390139869581839,-1.6
1971-01-22,10.0,0,0.3,0.0,10.5,4.0,-0.094244327287201,-3.5
1971-01-23,13.0,0,4.3,0.0,9.0,4.0,0.7106812372540819,-0.5
1971-01-24,21.17,0,0.4,0.0,10.2,4.0,1.295856058857484,0.3
1971-01-25,11.71,0,0.5,0.0,10.2,4.0,3.1789892512519873,4.1
1971-01-26,6.13,0,0.0,0.0,8.3,4.0,-1.9193597210879738,-6.0
1971-01-27,5.83,0,2.2,0.0,8.2,4.0,-2.3737165873951156,-7.0
1971-01-28,8.38,0,0.1,0.0,4.7,4.0,-0.7592004532098875,-0.5
1971-01-29,7.08,0,0.0,0.0,6.6,4.0,0.021719779760094315,-0.3
1971-01-30,7.04,0,0.1,0.0,3.2,4.0,-6.553687716391148,-12.3
1971-01-31,13.79,0,0.0,0.0,4.4,4.0,-2.9856545568800272,-5.0
1971-02-01,8.21,0,0.0,0.0,4.8,1.0,-0.8,-5.0
1971-02-02,11.67,0,0.3,0.0,8.8,1.0,-4.0,-11.0
1971-02-03,10.92,4,0.0,0.0,9.6,1.0,-0.8,-4.297611277947119
1971-02-04,3.5,4,0.0,0.0,8.2,0.0,6.5,5.5
1971-02-05,4.96,0,0.0,0.0,8.6,0.0,7.0,5.2
1971-02-06,2.83,0,0.0,0.0,6.6,0.0,4.8,3.5
1971-02-07,7.08,0,0.0,0.0,7.5,0.0,5.4,4.6
1971-02-08,6.79,0,0.0,0.0,8.8,0.0,1.6,-4.4
1971-02-09,8.67,0,0.0,0.0,8.9,0.0,6.2,0.4
1971-02-10,5.71,0,0.4,0.0,9.4,0.0,6.1,1.2
1971-02-11,5.0,0,2.6,0.0,9.0,0.0,5.2,3.6
1971-02-12,21.71,0,5.0,0.0,11.1,0.0,5.4,3.6
1971-02-13,19.62,0,0.5,0.0,6.5,0.0,3.0,0.9
1971-02-14,18.5,0,1.1,0.0,7.5,0.0,1.9,-0.5
1971-02-15,9.54,0,4.9,0.0,4.1,0.0,0.0,-3.2
1971-02-16,11.96,0,0.7,0.0,7.8,1.0,-2.4,-10.8
1971-02-17,13.21,0,4.2,0.0,9.9,0.0,2.0,-3.6
1971-02-18,11.71,0,0.0,0.0,9.8,0.0,4.3,0.9
1971-02-19,5.91,0,1.8,0.0,11.4,0.0,2.1,-3.1
1971-02-20,17.04,0,0.7,0.0,11.6,0.0,4.5,2.1
1971-02-21,12.08,0,0.2,0.0,10.1,0.0,4.6,0.6
1971-02-22,6.25,4,0.0,0.0,10.8,1.0,-1.0,-8.2
1971-02-23,6.58,4,0.0,0.0,10.0,0.0,2.2,-5.0
1971-02-24,3.17,4,0.0,0.0,11.3,0.0,4.2,-1.5
1971-02-25,2.33,4,0.0,0.0,8.6,0.0,5.2,3.6
1971-02-26,2.54,0,5.0,0.0,10.4,0.0,3.2,-4.5
1971-02-27,2.62,0,2.9,0.0,8.8,0.0,6.5,5.4
1971-02-28,3.04,0,4.5,0.0,9.0,0.0,7.0,3.5
1971-03-01,6.71,0,4.7,0.0,9.2,0.0,7.0,5.5
1971-03-02,7.87,0,0.0,0.0,9.7,0.0,1.2,-4.5
1971-03-03,6.38,0,0.0,0.0,9.5,0.0,1.2,-2.8
1971-03-04,8.25,0,0.0,0.0,6.4,0.0,3.0,-0.5
1971-03-05,8.58,0,0.1,0.0,7.0,0.0,0.4,-3.0
1971-03-06,6.87,0,0.0,0.0,6.8,0.0,2.0,1.0
1971-03-07,3.42,0,0.0,0.0,7.7,0.0,1.5,-2.5
1971-03-08,2.25,0,0.0,0.0,8.0,0.0,1.3,-1.2
1971-03-09,6.71,0,0.0,0.0,11.2,0.0,3.4,4.1
1971-03-10,7.0,0,0.3,0.0,11.7,0.0,0.0,-4.2
1971-03-11,8.92,0,0.0,0.0,12.0,0.0,4.9,4.7
1971-03-12,13.29,0,0.0,0.0,12.5,0.0,6.0,4.1
1971-03-13,4.71,0,4.4,0.0,8.7,0.0,6.0,4.0
1971-03-14,3.25,0,0.1,0.0,9.1,0.0,1.4,0.4
1971-03-15,4.33,0,0.1,0.0,7.4,1.0,-1.3,-5.2
1971-03-16,8.21,0,0.2,0.0,8.5,1.0,-2.6,-7.0
1971-03-17,11.21,0,14.6,0.0,6.6,0.0,2.4,-0.4
1971-03-18,23.25,0,38.0,0.0,5.6,0.0,3.5,3.6
1971-03-19,24.25,0,4.0,0.0,4.8,0.0,3.0,2.0
1971-03-20,19.08,0,0.2,0.0,5.8,0.0,3.0,1.8
1971-03-21,12.12,0,0.0,0.0,8.2,0.0,0.6,-2.0
1971-03-22,5.96,0,0.0,0.0,8.0,0.0,1.9,-2.0
1971-03-23,12.21,0,0.4,0.0,11.5,0.0,4.5,2.0
1971-03-24,15.92,0,3.0,0.0,13.0,0.0,8.0,7.0
1971-03-25,14.83,0,1.4,0.0,11.1,0.0,3.8,1.5
1971-03-26,10.92,0,0.0,0.0,8.6,0.0,3.4,1.0
1971-03-27,5.79,0,0.1,0.0,10.6,0.0,1.3,-3.0
1971-03-28,9.96,0,0.5,0.0,13.0,0.0,5.6,2.148612281381607
1971-03-29,3.21,0,0.4,0.0,10.8,0.0,7.5,6.9
1971-03-30,2.04,0,0.4,0.0,9.6,0.0,7.0,4.0
1971-03-31,3.42,0,0.0,0.0,10.0,0.0,6.3,4.5
1971-04-01,9.29,0,0.4,0.0,10.3,0.0,6.0,3.6
1971-04-02,14.79,0,0.7,0.0,8.0,0.0,6.0,4.5
1971-04-03,12.96,0,0.0,0.0,8.6,0.0,4.0,2.0
1971-04-04,8.25,0,0.0,0.0,8.2,0.0,3.9,0.6
1971-04-05,1.46,0,3.6,0.0,8.6,0.0,5.7,5.0
1971-04-06,1.42,4,0.0,0.0,10.5,0.0,3.4,-0.8
1971-04-07,2.92,4,0.0,0.0,10.1,0.0,2.6,-2.0
1971-04-08,6.63,0,0.0,0.0,10.0,0.0,1.6,-3.0
1971-04-09,5.17,4,0.0,0.0,11.0,0.0,5.4,0.6
1971-04-10,4.33,4,0.0,0.0,11.0,0.0,1.5,-3.5
1971-04-11,1.42,0,0.0,0.0,14.0,0.0,4.0,-4.5
1971-04-12,5.79,0,0.0,0.0,13.4,0.0,1.7,-2.4
1971-04-13,5.63,0,0.0,0.0,12.8,0.0,7.2,3.0
1971-04-14,2.13,0,0.0,0.0,12.7,0.0,7.3,-0.5
1971-04-15,2.29,0,0.5,0.0,15.5,0.0,8.1,3.2
1971-04-16,12.0,0,2.2,0.0,11.0,0.0,7.0,4.5
1971-04-17,13.75,0,0.0,0.0,11.9,0.0,0.3,-5.0
1971-04-18,15.83,0,0.0,0.0,15.0,0.0,6.7,7.5
1971-04-19,6.38,0,0.4,0.0,15.0,0.0,9.4,7.6
1971-04-20,3.88,0,0.8,0.0,11.7,0.0,7.0,3.2
1971-04-21,7.5,0,13.3,0.0,16.2,0.0,8.0,2.5
1971-04-22,1.5,0,7.3,0.0,12.4,0.0,9.2,8.4
1971-04-23,11.25,1,14.7,0.0,7.4,0.0,6.2,6.0
1971-04-24,12.62,1,4.8,0.0,8.8,0.0,5.6,4.6
1971-04-25,8.46,0,0.0,0.0,10.1,0.0,0.9,-5.3
1971-04-26,11.21,0,0.0,0.0,9.5,0.0,4.1,4.8
1971-04-27,3.83,0,0.0,0.0,10.6,0.0,1.4,-5.0
1971-04-28,2.37,0,0.0,0.0,12.4,1.0,-0.8,-7.0
1971-04-29,2.75,4,0.0,0.0,10.3,0.0,7.2,4.0
1971-04-30,2.83,4,0.0,0.0,10.6,0.0,6.2,3.0
1971-05-01,1.42,0,0.0,0.0,13.0,0.0,0.1,-4.5
1971-05-02,3.5,0,0.0,0.0,15.6,0.0,0.5,-4.0
1971-05-03,4.33,0,0.0,0.0,15.7,0.0,3.6,-1.3
1971-05-04,5.41,0,0.0,0.0,14.8,0.0,1.5,-3.5
1971-05-05,7.21,0,0.6,0.0,16.5,0.0,2.3,-2.0
1971-05-06,6.54,0,4.1,0.0,14.2,0.0,10.3,7.2
1971-05-07,8.63,0,0.4,0.0,15.6,0.0,9.6,5.5
1971-05-08,7.87,0,0.0,0.0,16.8,0.0,6.6,1.0
1971-05-09,11.46,0,0.5,0.0,16.7,0.0,10.5,7.8
1971-05-10,10.04,0,0.0,0.0,20.5,0.0,10.8,9.4
1971-05-11,1.63,4,0.0,0.0,14.8,0.0,7.5,2.2
1971-05-12,5.17,0,0.0,0.0,16.1,0.0,5.7,0.1
1971-05-13,7.17,0,0.0,0.0,15.4,0.0,9.7,5.0
1971-05-14,4.42,0,1.4,0.0,16.5,0.0,9.0,4.0
1971-05-15,11.12,0,0.0,0.0,12.9,0.0,7.7,5.4
1971-05-16,9.46,0,1.5,0.0,13.0,0.0,5.0,1.4
1971-05-17,7.38,0,1.5,0.0,14.7,0.0,4.2,-1.8
1971-05-18,4.25,4,0.0,0.0,16.0,0.0,5.4,1.0
1971-05-19,1.54,0,0.0,0.0,14.8,0.0,4.5,-0.5
1971-05-20,1.21,4,0.0,0.0,14.2,0.0,10.4,9.4
1971-05-21,3.46,0,0.0,0.0,14.6,0.0,4.4,-0.2
1971-05-22,3.0,0,11.2,0.0,12.5,0.0,6.6,1.8
1971-05-23,4.67,0,2.6,0.0,11.7,0.0,8.8,8.2
1971-05-24,2.54,0,0.0,0.0,16.0,0.0,8.4,4.040510422305924
1971-05-25,7.04,0,0.0,0.0,14.6,0.0,10.3,9.5
1971-05-26,7.46,0,1.0,0.0,16.2,0.0,4.4,-1.0
1971-05-27,10.63,0,0.2,0.0,14.3,0.0,4.5,1.4
1971-05-28,8.5,0,0.4,0.0,13.5,0.0,5.3,2.0
1971-05-29,6.17,0,4.0,0.0,13.5,0.0,4.4,-0.9
1971-05-30,4.88,4,0.0,0.0,15.5,0.0,10.5,9.0
1971-05-31,4.04,4,0.0,0.0,16.5,0.0,9.4,5.9
1971-06-01,6.42,4,0.0,0.0,15.8,0.0,7.1,1.7
1971-06-02,6.13,0,0.0,0.0,20.2,0.0,10.0,8.0
1971-06-03,8.63,0,0.2,0.0,17.0,0.0,10.7,6.0
1971-06-04,9.96,0,0.0,0.0,16.0,0.0,10.8,9.0
1971-06-05,7.75,0,0.0,0.0,14.3,0.0,10.7,7.3
1971-06-06,4.71,0,1.2,0.0,14.2,0.0,10.9,8.6
1971-06-07,4.0,0,0.5,0.0,13.6,0.0,10.6,9.5
1971-06-08,4.38,0,4.2,0.0,13.8,0.0,10.1,7.6
1971-06-09,10.13,0,0.8,0.0,13.2,0.0,9.0,7.8
1971-06-10,8.29,4,0.0,0.0,14.8,0.0,9.0,8.0
1971-06-11,9.54,0,23.3,0.0,14.0,0.0,9.2,5.5
1971-06-12,4.5,0,0.2,0.0,13.8,0.0,9.2,9.0
1971-06-13,3.88,0,0.1,0.0,15.0,0.0,6.2,1.5
1971-06-14,9.67,4,0.0,0.0,14.0,0.0,7.6,1.6
1971-06-15,8.04,0,0.7,0.0,14.4,0.0,4.0,0.1
1971-06-16,9.75,0,0.3,0.0,16.0,0.0,4.5,4.5
1971-06-17,6.21,0,9.8,0.0,16.2,0.0,5.2,1.0
1971-06-18,7.96,1,11.8,0.0,15.5,0.0,9.2,6.3
1971-06-19,7.41,1,6.3,0.0,14.5,0.0,11.0,11.2
1971-06-20,11.25,0,1.2,0.0,17.5,0.0,10.5,9.0
1971-06-21,9.83,0,2.2,0.0,17.2,0.0,10.5,9.0
1971-06-22,6.04,0,0.0,0.0,18.3,0.0,8.5,4.7
1971-06-23,3.83,0,0.0,0.0,17.4,0.0,12.0,10.5
1971-06-24,5.79,0,0.5,0.0,19.5,0.0,9.3,6.2
1971-06-25,6.71,0,2.4,0.0,20.7,0.0,13.6,13.0
1971-06-26,12.92,0,2.2,0.0,17.1,0.0,12.2,10.0
1971-06-27,10.21,0,3.0,0.0,16.5,0.0,8.2,6.1
1971-06-28,6.75,4,0.0,0.0,18.3,0.0,7.9,6.0
1971-06-29,3.79,0,0.0,0.0,19.4,0.0,10.0,6.2
1971-06-30,3.71,0,0.5,0.0,20.4,0.0,13.5,12.2
1971-07-01,7.29,4,0.0,0.0,20.4,0.0,13.5,8.985910399998826
1971-07-02,3.37,4,0.0,0.0,22.4,0.0,15.0,12.8
1971-07-03,5.17,0,6.1,0.0,23.8,0.0,14.1,12.2
1971-07-04,2.37,0,3.0,0.0,20.4,0.0,15.0,14.2
1971-07-05,3.88,0,0.0,0.0,19.2,0.0,10.0,7.0
1971-07-06,3.63,0,0.0,0.0,21.0,0.0,11.0,8.2
1971-07-07,5.09,0,0.0,0.0,23.6,0.0,9.6,6.9
1971-07-08,6.54,0,0.1,0.0,24.7,0.0,14.4,10.5
1971-07-09,6.21,0,0.0,0.0,20.0,0.0,11.8,11.2
1971-07-10,3.83,0,0.0,0.0,21.2,0.0,7.5,8.5
1971-07-11,8.29,0,0.0,0.0,24.6,0.0,13.2,9.0
1971-07-12,9.46,0,0.0,0.0,18.7,0.0,11.5,10.6
1971-07-13,4.83,0,0.0,0.0,18.9,0.0,7.0,3.0
1971-07-14,8.04,0,0.0,0.0,18.7,0.0,11.8,11.0
1971-07-15,12.67,0,0.0,0.0,22.5,0.0,12.7,12.9
1971-07-16,8.5,0,0.0,0.0,17.1,0.0,11.1,10.3
1971-07-17,6.5,0,0.0,0.0,17.9,0.0,5.6,1.5
1971-07-18,4.79,0,0.0,0.0,18.4,0.0,9.5,5.0
1971-07-19,7.38,0,0.0,0.0,19.0,0.0,9.5,9.1
1971-07-20,4.58,0,0.0,0.0,20.0,0.0,9.1,5.9
1971-07-21,4.5,0,0.0,0.0,21.0,0.0,13.4,11.5
1971-07-22,7.25,0,0.5,0.0,18.2,0.0,13.5,10.0
1971-07-23,7.17,0,18.2,0.0,18.2,0.0,14.2,13.0
